"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "y"
"1" 7.75083812419325 1.15610815351829 5.38058877456933 0.37796393269673 5.59662548359483 2.1976589015685 8.61054567387328 7.73587374482304 6.07739012688398 8.98905713809654 5.73558541014791 8.54878816520795 8.72793433489278 2.49674250604585 0.142823988571763 6.65893156314269 8.91542439814657 2.13473241543397 0.604225341230631 8.19008766440675 9.99178980477154 9.36167315579951 2.70803457591683 3.18407352780923 4.09601268358529 8.12767591094598 3.16645792685449 9.39704032614827 1.74128683749586 4.20942699536681 8.77915336750448 9.97769034700468 3.64860288798809 7.20154933864251 9.28968861466274 3.37057260330766 7.4848537822254 2.37629401497543 2.25501548498869 3.41594370780513 0.0469809281639755 8.00127199850976 7.46967033715919 4.98884971486405 5.52008664933965 8.73988853069022 3.0818606656976 8.89544255333021 8.22971882065758 8.10986628988758 4.50131100369617 4.56017900723964 5.75342061929405 6.51380938244984 6.9955004286021 7.72977185202762 5.12112752534449 5.47765522496775 5.87372587062418 3.3051279373467 0.378215115051717 9.29101957241073 8.64532975014299 0.852570971474051 3.12305646948516 8.86685931356624 7.39336942322552 5.91903028544039 8.24400679208338 2.43622165406123 4.61701272288337 0.602869263384491 9.57142805680633 8.14841240644455 1.32553888252005 4.99209222150967 0.29041349189356 1.99992104433477 8.65413630614057 1.77601730218157 7.02686540549621 9.25334134837613 9.18327839579433 1.31137677235529 4.30237657623366 7.66643585870042 8.16957431146875 1.73781686462462 9.25902185263112 1.96974755963311 6.53501562541351 1.97521706810221 7.19294453971088 8.86999930487946 0.681058934424073 5.80019431421533 4.39406614517793 1.75238891737536 0.795165153685957 4.62235450046137 228.713618828933
"2" 3.44990540063009 7.13317235466093 4.09462124109268 2.97395293135196 6.55789328971878 0.25177288800478 1.04773107683286 9.79704833589494 3.82371567189693 1.98880230775103 8.49520826013759 1.22810140484944 7.03601563349366 5.4388577840291 5.56234427262098 1.84410365996882 7.02689480502158 9.30121680255979 5.00720022479072 5.75360576855019 3.7473565666005 0.310726198367774 2.36125281546265 3.49755085539073 0.0482711405493319 4.0717300423421 5.47542916843668 1.90078936750069 7.4701945646666 1.18061078712344 9.84410736244172 6.52306723408401 1.78417270537466 0.811239636968821 6.40775695675984 0.61314671067521 7.84060523379594 1.69423218816519 8.00333746243268 1.3320870208554 9.107738037128 9.90712197264656 8.01790731959045 5.85027002030984 9.08577614231035 1.40441788593307 9.1551580443047 5.28189704753458 5.10941671673208 0.205257246270776 6.16880264133215 8.51588767720386 4.23509836196899 6.12791487248614 8.12451638514176 3.05688250111416 2.17681361595169 5.81747279968113 8.58282667351887 0.254310930613428 6.30467370618135 1.94349360652268 9.12215738324448 7.75335058569908 2.36101160757244 3.69892979739234 8.78354397136718 4.05143138021231 1.55288827838376 3.05983633268625 5.95012401929125 6.24930702382699 3.49584253272042 8.71992889558896 2.38791691372171 5.54788099136204 4.78183137951419 7.84483762923628 1.23451540945098 4.84376310138032 5.88564408011734 2.78567945118994 9.70087185734883 9.09608863992617 5.31091603916138 6.5620656660758 1.67544365394861 4.26220619818196 0.938593307510018 5.44805175391957 6.13909492036328 5.53819814464077 7.42879923433065 0.332822101190686 7.7395602222532 1.35587922763079 6.84440076351166 3.80920072551817 7.43681838503107 3.98868794552982 176.503759208387
"3" 2.30417735176161 7.22740625264123 1.20705973589793 6.1737650539726 4.84764098189771 2.04660784220323 4.62288758717477 7.52893470227718 0.373423560522497 9.47020870167762 6.76101129036397 5.20255329553038 7.56633787183091 2.54184101941064 2.40263233194128 0.493845839519054 1.98433444602415 0.0335666094906628 5.87194052990526 7.49020674498752 7.98492960399017 4.86396054038778 0.62387811485678 9.27861723816022 5.19007871160284 9.50361788505688 2.87381483707577 9.14530811365694 0.195298462640494 4.36001041438431 8.14082373864949 9.91099037462845 6.53454590123147 7.38652150146663 6.38983773533255 2.07648299168795 1.16926714312285 5.52256242139265 2.87903478601947 8.43072377843782 6.89606656786054 0.396560521330684 4.56724339397624 3.01508861128241 1.83105352567509 9.43815381033346 1.0863011656329 8.8108390616253 6.34461845271289 5.52713880548254 7.17096811626107 1.01823424221948 2.41998388897628 3.66740478668362 9.70818624133244 9.0332088759169 5.2489410364069 8.14497150946409 0.356607623398304 8.67051859851927 5.42501396266744 5.00346543965861 4.65358346933499 8.94331788178533 7.52099846955389 5.23457511560991 5.54918883135542 1.79076296743006 5.10864396346733 4.41922978963703 6.9200434954837 9.75043648621067 3.78026550635695 6.7654671962373 4.99219573102891 7.33405177947134 3.54763115057722 6.71615669969469 5.01665005227551 1.95053190691397 1.50346568785608 8.30652249278501 9.14441746193916 5.18444427987561 3.43784324126318 7.32922788942233 8.2265273691155 3.61212789779529 7.70933996653184 5.37886851932853 1.85637588845566 1.52414323063567 8.17102113738656 4.32396487565711 9.53062188113108 0.927324844524264 6.34643622441217 8.92197472276166 9.28240184206516 6.40416646609083 186.241327624356
"4" 2.49083698261529 7.14906848268583 2.51574228517711 2.7082542120479 4.46645176503807 2.35318312654272 9.19779098592699 7.04858888173476 8.20881258696318 7.21718734130263 8.84926636237651 1.87361410120502 2.25422613089904 8.4820177895017 5.73802230181172 2.01520389411598 3.84387566708028 3.88248272007331 6.01749620167539 5.34112096065655 0.443667045328766 5.63040571520105 5.35147298825905 9.58966390695423 2.29339712765068 4.94062248850241 0.469401925802231 0.171201433986425 7.53000278491527 2.44920680532232 7.75960383471102 8.35012509254739 4.95271979365498 0.959112320560962 8.73043576488271 9.50744308065623 1.49620927171782 7.07797568757087 1.84358979808167 3.60901377629489 7.89692965336144 6.10384293599054 6.16438190918416 7.10523462388664 7.53056155983359 1.10218996880576 5.10667062131688 3.28513626707718 3.51218031020835 4.94024759391323 4.55335499020293 0.168712735176086 4.27825451362878 4.41123171942309 1.95342857390642 5.08521924959496 1.53300988487899 4.02177846059203 0.663267162162811 3.33783182315528 9.87504935124889 7.05902058864012 2.12444489588961 2.48759064823389 6.60465877503157 3.04578491020948 8.21901574032381 0.17995203146711 0.556075596250594 8.89296821318567 3.12179534230381 2.54394764080644 8.08224282227457 5.68184232339263 4.1258593625389 6.40115238726139 8.5819797241129 2.71165162324905 7.16366747161373 2.13307747151703 5.90902274241671 4.82491281116381 6.6780899092555 2.1217806241475 2.68961522728205 6.14900309359655 2.80598622513935 3.93922207411379 4.57445438252762 5.59059572173283 1.71366281574592 1.46258273627609 9.4587323255837 6.34599804179743 9.48731155833229 3.69119645794854 0.457957410253584 3.58788851648569 8.38698126375675 5.12102987617254 201.412158058706
"5" 1.91084381192923 8.60521054593846 3.30623811576515 4.68427864369005 6.11346778459847 1.49258929071948 5.86458420148119 7.57688245968893 9.22557539306581 7.01593371806666 5.36590600386262 0.605242007877678 5.03255101153627 3.33651831606403 4.31214761454612 3.4434678312391 3.11942169908434 9.08883841242641 4.47102339472622 8.06083944160491 9.73805565387011 2.28111289208755 3.31988720223308 5.62900552758947 3.57727759517729 8.74382389942184 9.03968503465876 2.84539446700364 5.23892626632005 8.63196005579084 5.95093441894278 1.62070415914059 1.75064522307366 4.9433711101301 7.77118379948661 9.47082558646798 4.09563845722005 9.52088745310903 5.38619379745796 3.08473804499954 9.16718310210854 9.98190203914419 8.81482164142653 2.62977325590327 9.17399327736348 3.05512061342597 9.21983969863504 7.99949277658015 2.02628741972148 5.8860345906578 2.36331955296919 8.7239437433891 1.27913587959483 2.28802186669782 6.99996656971052 5.55192809319124 8.29794046469033 6.34716297965497 2.79320080997422 6.45752868847921 3.41644681524485 4.81085642939433 2.20326556824148 7.397491466254 4.17218593182042 1.30006946856156 0.580806194338948 8.75632334966213 6.21482874499634 8.48313564201817 5.86794280912727 0.51024520304054 6.00885024527088 4.27773965755478 5.80226978287101 7.39742154954001 0.676247931551188 6.39499492710456 0.109528556931764 9.91351675707847 8.11018409440294 5.05229633534327 1.83384942356497 2.45900999987498 9.77857755031437 8.12136801425368 0.988606128375977 0.549044911749661 1.57645836938173 7.59573640068993 9.97704582987353 2.82630492001772 5.92907372163609 5.3437731275335 6.59831943223253 3.77638082252815 0.57501400122419 1.31938395090401 7.01435858849436 1.49745580274612 180.317533235369
"6" 0.695583003107458 4.69704527175054 3.60553700476885 8.49014877807349 1.80439423304051 1.34926427621394 1.6486123460345 1.16916889557615 0.191998889204115 0.116558885201812 6.54460471821949 7.84500270383433 6.39921426540241 0.1355209085159 8.70808121282607 8.28590553952381 9.13703909376636 6.7062347731553 4.13501782575622 4.68593267491087 4.15156529052183 9.91350944386795 7.72451624507084 3.39257458923385 5.66030106507242 0.464456162881106 9.34382879175246 4.84698056010529 1.6120087960735 4.06468188855797 3.58369018416852 3.45670919399709 3.45360048580915 6.88138174824417 1.18072157958522 8.63429172895849 0.41221804684028 6.96520511060953 4.02824689168483 9.11356182070449 0.323481138329953 0.435293482150882 4.40934754675254 9.58948912797496 6.2237217463553 5.37110237171873 5.82662676693872 2.72952782921493 0.462425774894655 0.852766879834235 4.73027454921976 5.8594163111411 2.94631067663431 5.0401773257181 6.60098399734125 4.72023389302194 9.97809476451948 4.73761925473809 7.48224601149559 6.29150924272835 0.573221936356276 8.43124432256445 9.5936373854056 6.97478760499507 8.79236157052219 7.42175207706168 4.74247667007148 9.60590161615983 0.593620322179049 0.914933432359248 0.401139331515878 7.08965674042702 2.9079496813938 5.34995412221178 9.95225146180019 1.55913507333025 0.72713085450232 0.463321837596595 8.24260662542656 3.2044570078142 4.12864554673433 6.6471521393396 7.57410295307636 3.57437806436792 0.162810846231878 8.40890020830557 8.68535821326077 0.283205660525709 8.17121130414307 3.85624623158947 5.66751430509612 6.37925517279655 9.44181547500193 7.34446348855272 7.58019497152418 4.53875095350668 3.6365608102642 6.99223891133443 1.01361870300025 1.38090247754008 99.6977522228284
"7" 3.15562460571527 6.66579699376598 7.84430592320859 8.67166255833581 1.89321242272854 7.94568088371307 4.91856283275411 7.83777999458835 5.54770989809185 7.28196463547647 4.30124877253547 2.16856884770095 2.57001094752923 2.65084273181856 8.64185475278646 0.870894172694534 9.393517782446 7.70292550092563 5.66713314503431 9.09620781429112 5.23857467342168 9.55521279713139 4.11749134771526 4.6384491189383 3.21268312167376 1.57461697934195 1.78890885319561 2.97246339032426 2.08755197236314 6.8387561198324 4.54620110336691 3.37923435494304 5.83986625773832 3.53831957560033 9.05140239512548 4.5883689657785 0.941460554022342 0.533299716189504 3.7793083791621 5.58658064808697 0.627530061174184 0.200804413761944 6.43366489559412 8.73229566495866 5.70448021870106 1.62298322655261 1.38061868259683 1.97708318475634 2.06732652150095 2.37161949509755 7.89818887133151 8.3729464863427 0.885893220547587 6.41056660097092 7.45631893631071 6.11177301267162 7.01053448952734 9.2232942674309 3.83497577160597 5.92168580275029 3.79085384542122 9.3555480055511 9.79111023712903 2.54715896677226 1.98247250169516 7.46927806176245 1.60151730291545 7.69378237426281 2.35323948785663 4.61740033468232 5.11182742193341 0.293888207525015 4.48646707693115 7.79271280393004 0.649535988923162 2.51265794271603 2.90337592130527 6.15393108455464 6.06231222860515 9.76265765493736 2.35177105525509 1.36449909070507 5.47202687244862 4.40335176186636 5.35210937960073 9.73247776040807 7.16163600096479 4.11025777691975 1.32827775785699 4.00144845945761 3.08230387046933 4.01059927418828 9.57518292823806 9.65587433427572 7.67200933303684 5.96516347723082 7.44286418426782 9.73415624117479 2.9941533296369 0.795103095006198 182.685358540885
"8" 7.91975827189162 7.00086437165737 4.90329080726951 3.81737135117874 9.66893673641607 3.99446355411783 7.77172128204256 4.58787268493325 5.3997398307547 9.71311262343079 5.94503783155233 2.38776467042044 2.26944431196898 8.19875121582299 6.42792085418478 6.68682250892743 6.20230922009796 5.55973271839321 2.73653392447159 8.36502913152799 3.13679294893518 6.72024345723912 3.30600135726854 1.53388427337632 0.865271268412471 5.14754873933271 0.912804978433996 1.68823587475345 7.67526693176478 1.94045756012201 9.72964349435642 1.48363232845441 4.69165349146351 1.17300256621093 7.84678268944845 0.738776486832649 2.02993621816859 7.5541428476572 1.14635956706479 8.19690770469606 3.04991015000269 3.43097656033933 7.92415623320267 8.4390885499306 1.7527234274894 4.30977191776037 1.94697646657005 3.04312872700393 4.6083114715293 5.56219780584797 8.43904063105583 5.13924159808084 8.21293307933956 4.68876687576994 3.30712012480944 9.84540614997968 8.5855386313051 7.50595250632614 6.93915620679036 7.01180707430467 9.87785408971831 1.12180798780173 3.87038602260873 2.73594318656251 2.43492283159867 4.70656229415908 6.12049001036212 9.02949118753895 1.18470154702663 4.3681966746226 3.14048046479002 1.06639011530206 5.11356728384271 0.707303313538432 5.6515911524184 6.40783783048391 3.70081083383411 8.84647886268795 3.05839506210759 0.625433977693319 6.43995144404471 1.20025563053787 8.16607518354431 5.94567464431748 6.49158539948985 1.84644337976351 4.89517512498423 8.04380589164793 3.37406733306125 0.283293423708528 8.60190924722701 5.51215046085417 0.716106514446437 3.55444366112351 5.15588405774906 9.76170226698741 0.167767417151481 3.6043621529825 8.50132381543517 1.62512207403779 140.752748409897
"9" 7.30745107633993 0.92048097634688 0.0335617852397263 0.161092183552682 9.23085007816553 3.63020366523415 1.14083084510639 3.93729091621935 7.28009967366233 2.77960542589426 4.01101382216439 8.375553349033 1.48643244057894 5.82867577439174 8.40336803579703 4.03710667276755 4.72858534893021 3.11176276532933 4.81567854061723 7.2085716878064 9.04501421377063 1.54841113602743 7.08269172115251 0.47901704441756 1.28869045525789 5.94706116709858 7.91307411156595 9.5387484296225 4.89809080725536 9.37534351134673 3.48293020157143 4.12983685033396 4.08312264597043 4.92830004310235 8.68395002325997 1.57351735746488 0.823046357836574 8.89527330640703 0.958600903395563 5.18634831067175 5.01741187879816 1.75397446146235 5.97346432507038 9.83268071897328 9.85991600668058 4.3948626681231 3.68424601387233 5.11775356018916 0.865954579785466 6.02375815389678 2.80961750540882 8.53002438088879 1.85888600768521 4.65816044714302 8.97934569744393 0.164323791395873 3.74109212076291 6.95806906092912 4.32144653284922 6.5573809039779 9.65973047306761 2.14850805234164 7.10943958256394 1.60304046934471 1.44420743687078 0.991217631381005 7.70119342952967 4.4956745323725 8.10970995109528 0.997537097427994 3.26496849767864 7.77137025492266 3.72021924238652 6.3880017073825 9.53493669861928 7.62091074837372 5.20613563712686 4.0992709249258 9.38370187999681 1.33113568648696 1.97733552660793 9.64163384400308 6.6486148443073 4.63557510636747 3.0280109657906 8.59066158067435 0.998442929703742 3.23309757048264 4.52641607262194 0.787044235039502 4.59440029226243 4.01834476506338 3.60003696288913 6.75834273220971 2.95991055900231 6.41648254357278 5.79321008175611 7.92885108618066 3.2133345073089 5.11625400511548 140.779866811277
"10" 0.433295720722526 3.35985556943342 7.78499501058832 4.02542934753001 3.10312034329399 3.9095825701952 6.75414406927302 6.91211506491527 0.623971491586417 8.49003245122731 4.23641147324815 2.11745698936284 2.64858585316688 1.62415850907564 0.885993444826454 5.63256200402975 3.04778181482106 6.56999165425077 7.48773988801986 3.19389438023791 2.59902929421514 6.16637404542416 8.98327586241066 6.81040875148028 5.2498503937386 6.61334949079901 5.95768399070948 4.51956897741184 2.037487574853 0.452491887845099 9.341864453163 5.52897477522492 1.8881029705517 9.64189840946347 2.58367216447368 3.24483307078481 5.82997368881479 5.56645353790373 9.87036248901859 1.63097225595266 5.45775614446029 3.73630173504353 8.81773292319849 8.62732745241374 0.0494107999838889 2.63700722251087 3.79187658894807 9.12462841020897 8.92717082286254 4.73669695667922 3.20667836116627 3.34752863040194 7.81939284177497 2.53993450663984 9.3325280956924 8.41183534590527 5.89629455469549 1.09106804942712 4.90356235299259 3.99970648111776 7.95848400099203 0.440887443255633 2.28773215087131 1.33419293211773 9.30651856120676 1.41819607932121 0.377097222954035 5.16955686733127 1.43665433395654 5.02223121933639 8.66997725795954 0.356189366430044 2.50958388438448 6.73784910002723 6.10281565226614 0.539559924509376 6.9347225734964 8.54921674588695 9.59340244764462 2.49676307663321 5.92214105417952 9.75921886740252 5.80623590154573 7.26943960646167 3.94705028505996 0.0672264327295125 9.20539817307144 9.73259825026616 3.46286759246141 0.656496922019869 3.60504282172769 0.190553066786379 7.47210688889027 7.24523025099188 0.979178722482175 3.33726854529232 9.6155069489032 9.51284116366878 1.70046492479742 5.63610346987844 174.332897097986
